Code;Country;13/14;14/15;15/16;16/17;17/18;18/19;19/20;20/21
288;Nigeria;7.815627582;-26.3346199;-33.99663725;37.26526152;8.280753193;61.63374505;2.5134675;27.01293651
412;Mexico;23.90776819;8.384798222;27.91452443;0.389904217;36.58017245;2.463506182;-19.41679038;38.15844628
70;Albania;1.990612396;-10.43730803;6.359482795;29.17222778;6.558901975;13.31637222;-2.437942275;48.46284895
628;Jordan;22.93871264;-8.325440051;-13.9223122;-5.497527087;25.90853379;-24.99174064;-12.28154587;19.88186708
662;Pakistan;22.63881659;-36.24506427;24.13379598;0.862128178;34.99940735;8.053663429;12.72329866;8.352020347
83;Kyrgyzstan;8.145538052;-32.1470297;3.348847017;15.62519655;3.393543388;12.7843962;-5.546284419;58.72798462
46;Malta;7.994671426;-48.1657226;-54.13909574;125.4148031;3.721649207;65.89289098;-54.73374601;46.39164337
636;Kuwait;18.70497395;23.06804767;-11.84296103;3.575911193;20.08718933;1.444588422;-0.25137462;11.63383476
63;Slovakia;14.1768656;5.457442504;-27.34777867;0.121836302;36.31905341;8.365942765;-8.167349448;8.944929259
93;Bosnia and Herzegovina;16.74795555;-9.092438826;7.300076138;12.18622564;20.92788604;5.232330126;-1.523815783;30.6436105
512;Chile;-10.00670607;-5.634524188;15.93402775;18.70142368;50.96502566;-10.44679046;-21.44675449;103.099119
504;Peru;4.381163122;-31.38554359;-55.71722521;25.62085006;57.22777765;3.915374062;27.97083465;132.7603082
96;North Macedonia;17.31014116;-4.945746323;17.24866739;-3.90924731;8.600344911;-1.052607501;1.727268803;22.76342382
95;Kosovo;-2.860506687;-12.02151686;8.628000688;3.720766183;11.04671128;10.95408363;4.75764696;37.26428368
666;Bangladesh;-7.644328494;8.252320314;25.35631535;2.177475319;36.35607062;-9.951632845;-18.28846227;42.41738621
248;Senegal;36.32361711;-21.9669297;22.39269673;54.45926376;57.57438232;-26.67938607;25.01813355;34.6762518
32;Finland;9.708458971;-19.28250276;9.785480686;3.163059459;12.63365976;-2.586545761;10.59190706;26.46366455
649;Oman;26.95268364;-33.39843764;-24.74374152;-6.661898798;89.71834676;44.48190887;-17.20983657;-12.73904363
92;Croatia;13.87511317;-14.26628625;9.686121871;13.15474626;29.81178084;6.551300121;-11.62133423;15.03295957
732;Japan;-8.791199915;-10.38974333;5.302118793;15.91647387;18.59394287;1.834975987;-12.25186489;-1.858310082
276;Ghana;0.196776918;25.69578355;28.84083143;-24.35788699;22.08288369;33.70234621;27.56602717;-13.29271275
74;Moldova;7.480473553;-30.28581589;25.12694686;9.702133549;-5.262226284;18.38178195;-2.416693377;20.56834752
701;Malaysia;15.26298563;12.46802707;-9.774042553;-10.91598014;28.0826438;-5.708198024;7.812306455;4.54051309
228;Mauritania;-9.677254302;4.016019557;-21.07563266;13.00191721;63.49891825;15.84160176;-28.89562358;231.4791065
480;Colombia;34.08931426;2.452680155;-0.19614347;0.693615487;30.19941801;3.515353525;-15.40857075;81.64535434
272;Côte d'Ivoir;6.398231736;28.38506784;-2.372259709;29.70886012;16.04173826;27.04751811;35.2443343;18.51611248
55;Lithuania;-11.74761208;-14.90962161;-9.471285282;13.58184586;-8.588305263;-12.0574992;18.4019961;9.189399305
342;Somalia;4.063567923;13.84902988;65.28497444;22.9699601;24.72107254;39.47753625;5.914590898;15.44291236
690;Vietnam;55.5971932;-7.961031414;49.8394072;2.272755748;29.54310528;9.425958476;-30.4746429;24.61188422
334;Ethiopia;-9.446827491;17.01962234;4.637100886;-15.63115395;-5.341730913;15.88075607;-39.25676872;30.24365731
338;Djibouti;-13.85639085;62.1483685;-16.93604377;26.35241516;90.44808334;28.52054496;25.138059;-12.17236536
700;Indonesia;-8.994275382;-9.50648065;20.80984932;-5.259419303;16.75060573;1.072126257;-26.11635321;26.86887794
442;Panama;-1.289254457;-26.23110499;-38.4000177;94.09826542;22.11047097;2.4334712;-32.96098141;55.17225736
224;Sudan;10.35667325;36.46396802;3.915184375;-13.73502857;-7.797124564;-17.82446782;22.2429116;-29.91470054
484;Venezuela;-31.59576313;-54.54383071;-20.03170374;100.6117033;249.1557106;-1.343154316;78.48276613;10.28110377
268;Liberia;-7.850935869;-18.27133203;12.39001413;52.52696251;-3.027030501;23.88947277;-20.07245785;35.66932295
346;Kenya;-9.733486102;5.56200407;-3.967290592;16.44210922;37.28033499;4.820065946;-1.082980227;4.134719077
632;Saudi Arabia;-3.810853609;14.17592134;-8.893860085;-13.21392201;-2.344318675;19.02849271;-23.92424694;-90.58484329
82;Tajikistan;-1.826155293;-41.62242104;-9.137126686;3.727255363;13.04731358;-17.02682698;10.92460596;34.73916811
660;Afghanistan;-19.60135833;-17.00726431;-9.948705263;18.27945539;-13.60891119;2.399495754;32.78730129;12.36693033
736;Taiwan;19.18228936;22.64588156;-19.29389765;46.43781375;32.5219551;-6.322886432;-8.181853056;-1.291590826
352;Tanzania;6.291298497;-22.28080212;-18.50583661;21.66845455;93.86057056;-1.568745151;-11.39144357;14.32776366
680;Thailand;-6.229991731;-17.24132141;0.412912139;-3.306817632;64.38022765;-7.717814743;-31.97330572;16.37556084
456;Dominican Rep.;43.98551782;-38.67757913;3.509601001;77.42936962;46.53485865;12.95561229;0.944313916;69.29684653
528;Argentina;-51.16517409;-19.05273733;2.730101708;28.70010266;15.17269393;-7.703186781;-13.72800576;34.75625605
260;Guinea;-49.25569149;0.813706196;4.025528214;37.20408915;12.52137557;23.57908574;-0.570046121;50.64523212
330;Angola;7.242244213;-22.93900323;-44.01327132;42.85640404;23.47567173;-7.942130528;-14.69464252;-1.415407182
464;Jamaica;29.25571172;-60.70809411;-4.735887548;200.190245;46.20669274;18.84614814;-16.44186256;115.3755755
302;Cameroon;7.877362046;-23.41596595;-22.786422;45.62551944;54.94931157;-0.052757271;1.424485045;0.86179778
640;Bahrain;5.988777812;6.430243201;-12.93352226;21.15990968;34.41710295;-17.30942977;-24.32300853;-22.87729534
463;Cayman Islands;-69.6871081;9.723892019;-59.18263833;17.35845693;333.5287885;-56.03790747;-82.24367546;2023.908062
54;Latvia;14.67723948;-13.33657888;15.43858426;-37.53551712;-0.858621484;-1.017409251;-17.27188274;40.59261393
284;Benin;-24.13747501;-20.32893055;5.418715333;13.08394079;22.08521129;12.13729073;-9.998982128;17.83737139
824;Marshall Islands;72.67260814;-60.70242527;73.5169193;9.944330009;4.098121612;6.96145767;89.33044555;-59.27833391
452;Haiti;27.9704077;-38.37689145;-2.879102645;291.9194067;16.47231064;28.74485181;24.40257633;-21.20713089
958;Countries and territories not specified;26.36745536;-31.05146034;25.85685462;-6.863277397;27.08241954;9.238922602;12.92169832;44.7685868
264;Sierra Leone;-2.684691615;-3.693809153;-9.851696145;29.24838686;5.068199575;11.07510825;26.49907544;59.15213345
53;Estonia;-11.0884762;-32.92821732;49.22470461;-36.80909005;-15.62028303;-5.850805345;-12.39896058;48.38660245
804;New Zealand;22.84612907;2.254262434;6.979585194;8.108612798;6.527874605;0.128326224;-7.111618525;11.42354894
416;Guatemala;4.709250301;18.2450024;26.27514377;24.53400098;17.53891344;18.2224658;1.552903053;107.4543323
280;Togo;-37.77110951;-3.231730115;-36.7305586;64.73842437;32.45783007;26.44546791;42.37468931;-22.57751197
97;Montenegro;9.066231667;10.4488959;32.79491851;16.12887814;31.04209922;63.64823495;-21.64129843;1.080928044
708;Philippines;-20.39554791;-24.56286181;6.755229314;23.73229481;31.5605208;-33.28385144;-19.0226631;3.45254477
524;Uruguay;189.8973083;-47.4099038;-37.53718493;7.119070702;11.62201705;-6.330692444;6.404373522;98.90490166
366;Mozambique;10.84328765;-8.811038935;-44.02981165;3.99103181;84.28464877;72.24764884;-12.7034975;27.77282717
436;Costa Rica;40.9815976;-1.88476409;-2.131881651;12.16532733;18.6518594;-10.29223682;-13.83479563;87.19559872
625;State of Palestine;15.79373123;-8.81744517;15.15250802;-5.955884619;-13.17804304;-14.42241099;28.81120512;2.834837949
236;Burkina Faso;25.64553296;-15.68771921;18.94134824;6.768117573;95.15305033;-40.04047306;100.8793722;31.75438175
672;Nepal;547.577089;114.0433147;-78.45517027;295.1797693;33.64468393;4.178198247;-30.7462949;121.6897636
669;Sri Lanka;44.53704368;-2.156520633;-0.275007217;42.28159473;67.84908042;-35.66408569;-8.167562877;8.55950316
472;Trinidad and Tobago;16.46766147;-29.61620614;-9.098864127;84.72629849;43.23032587;-7.959713554;-3.013833671;8.811666565
373;Mauritius;-7.264698937;-9.043176938;4.507108358;78.20966352;7.908627861;6.275534149;-0.623959747;10.78249906
520;Paraguay;50.10035505;-43.04485905;8.08520727;65.99510321;24.14492476;17.55119382;8.746179484;57.32209341
44;Gibraltar;31.74946917;-85.81156754;217.8891606;116.3902269;29.55022376;-51.82770788;9.751966837;-22.37983758
318;Congo;5.924151636;31.42608829;-19.97571351;-42.47179908;-7.885391641;7.538610752;0.665645401;26.18025664
232;Mali;45.44819125;-6.748413602;109.5098999;-18.91763564;1.630659516;-9.874675835;41.47716769;6.726566806
324;Rwanda;293.2848487;-18.18741342;-1.761009726;38.07188569;-50.90155536;57.93283615;-16.81746302;168.8510813
240;Niger;-23.69956016;-10.01463708;-24.92154419;60.37481289;56.94504289;25.16303401;-22.11919449;24.16635368
252;Gambia;-36.75591867;-23.32623371;17.16709255;100.1412527;22.75040195;10.36935104;16.63555059;4.773885205
488;Guyana;-8.206906284;8.438418689;-20.32650117;112.5694991;17.3591701;15.87181968;-4.948080275;114.8536794
424;Honduras;-15.13111237;5.832320122;-19.12860393;105.4690571;86.52301049;-41.38524566;147.4516259;56.08125469
716;Mongolia;-30.26641163;-34.20249414;5.615773381;3.558637511;41.05849393;10.74543227;-23.58071187;92.63565954
18;Luxembourg;15.32192495;-39.98991602;52.19012976;-36.6441798;79.80811629;-3.333115626;38.00287705;-37.22219982
370;Madagascar;-9.090086017;-0.765602581;10.6635846;23.65069975;11.01272759;-12.04844684;2.461430571;-21.18379531
350;Uganda;12.20546219;-16.47973768;-2.005439021;10.89225148;30.8325002;6.180350733;60.34589273;-1.065030742
500;Ecuador;3.189974623;-52.11967926;-1.964997733;1.507347781;51.75688534;6.298592652;-32.69643907;19.0073508
244;Chad;43.7366542;-8.303852539;5.024925756;-3.608133458;76.81947243;26.9423967;2.867877046;16.51875346
322;Democratic Rep. of the Congo;4.354927906;-21.47733334;-20.0839408;5.042215463;31.9484366;52.4731741;5.275140652;-18.13953226
453;Bahamas;32.46797307;-9.045934552;-24.69871626;-1.413760603;50.42121416;447.9068036;-76.34891815;113.1491025
667;Maldives;32.20113921;133.6781972;98.37786854;10.54380903;64.13798221;-57.22107916;-11.82948386;79.19444322
516;Bolivia;8.256276839;-8.815399423;-8.300073382;42.72432542;1.688032201;4.839159747;-6.002355274;98.85092886
314;Gabon;-39.44604687;15.02803704;-63.17584899;65.58716801;-23.96218347;136.4869538;-29.51660132;-20.39258004
428;El Salvador;-22.56821168;76.7009254;26.83465419;370.7660827;-33.61201647;-15.52163769;70.01774156;62.56236576
24;Iceland;29.90187624;259.0686323;-59.592332;630.5162471;-87.97311419;-2.57154659;-19.67595093;52.7287162
492;Suriname;129.7692498;34.11356561;-49.1510136;47.46304807;23.10744032;16.9882526;20.81520009;28.29054682
310;Equatorial Guinea;-12.10207736;-28.55867225;-48.36639093;-7.711775899;46.16061855;-16.75330276;44.1634501;-27.13049803
448;Cuba;-7.082495489;-15.52819187;-39.82586068;223.3813421;54.50323514;34.67563768;-43.97215882;12.27823903
837;Cook Islands;87.55930068;10.71887636;-13.6787836;-21.64491406;44.00489589;3.208083322;-32.62466165;393.9779199
696;Cambodia;-1.018314496;16.85159235;4.641100579;21.67153619;-13.1297219;52.60819058;4.708246927;-4.672325877
336;Eritrea;376.8582345;120.487465;13.04054996;-12.69042846;-39.54764424;68.50886914;-28.85133248;107.4028322
676;Myanmar;52.57720017;-19.09769039;-9.414560987;15.39960163;81.68610222;-23.30112511;14.93356521;-61.27930672
378;Zambia;0.492243763;33.21427067;-46.61047597;15.17166698;-5.405497169;15.73759612;3.926991101;-9.551735084
469;Barbados;171.3238215;-46.41459792;111.3596766;-41.63742541;108.1695173;-10.00759704;22.74174141;28.9648344
432;Nicaragua;-42.06192876;5.225822165;16.47783417;151.3362329;31.81636491;-24.2719159;4.98201588;34.20791363
375;Comoros;34.57558791;-30.30490745;2.439898592;26.94454608;80.63250086;22.17940303;4.059152547;9.162070342
382;Zimbabwe;-36.70076781;-10.64233525;3.571195507;15.71483534;119.5114447;-48.83474436;154.812925;-16.19957624
355;Seychelles;-8.701687223;-17.63720285;-17.69834667;7.338280181;96.00766243;30.03752046;1.199465794;-37.14425556
743;Macao;0.858804904;-8.877265503;-17.78769358;-93.83863444;188.9084008;1671.524442;-80.09408177;201.9366598
377;Mayotte;-40.15038304;39.68901403;-25.21866238;52.1951208;17.16221967;-8.38929923;39.94220555;21.17985799
225;South Sudan;;;;1215.245316;4.696152997;29.44316625;78.67902969;58.94686016
247;Cape Verde;-6.433479329;-21.27240699;-19.13465845;4.333899475;17.59664041;79.61352263;-41.66419776;72.96351642
257;Guinea-Bissau;24.1268919;-16.47763376;-19.81705046;-4.25686244;6.811868336;-6.296397063;94.26762353;10.56658771
703;Brunei Darussalam;-0.116043979;-11.89791392;68.00245787;-83.33488174;88.612049;78.14675442;-56.20730471;326.3474573
459;Antigua and Barbuda;46.76960658;-49.84905425;-40.10972929;24.33510829;45.89084041;57.31309126;-49.03631473;17.54214937
809;New Caledonia;-12.39339109;26.97261637;-18.96730652;14.28566313;79.10858797;1.094472237;-26.73128318;-0.500888993
421;Belize;35.25669454;-58.46689381;-31.20207019;-16.78792776;97.81865649;7.047324441;-52.21426934;48.88111394
816;Vanuatu;-78.38769218;22.02132702;-72.47258026;251.5310321;44.46861008;19.3464162;15.72969476;112.6698644
467;St. Vincent and Grenadines;50.21857342;-9.314524356;-83.48806948;-2.197584354;42.90705822;-0.52446839;253.2608864;-66.98187407
822;French Polynesia;-28.51039753;41.90106194;93.55068258;4.220969945;75.80032674;50.41459663;-30.00105728;-20.08507477
825;Palau;134.0242371;4.255171118;-32.26071545;57.68327336;53.93922517;25.21058344;-14.33698827;131.7608259
815;Fiji;-14.14554374;16.46557198;-21.28256728;71.76761375;61.79010767;-20.05975777;209.62631;-30.12746069
311;Sao Tome And Principe;2.789352448;-1.404946724;44.07421172;39.90862992;82.28735451;27.22144856;9.946816968;51.07332807
386;Malawi;-46.05919082;17.91395267;9.67173346;-11.00133857;94.55386161;-23.73097232;-43.113752;37.89718144
306;Central African Rep.;328.8123533;-80.73341651;-10.98410384;85.95041166;46.43040432;41.11724074;-26.27655783;13.23155225
449;St. Kitts and Nevis;-5.952054624;-56.01558267;-5.674244762;-39.72718938;204.4689304;-10.98927775;-59.3909799;30.05598181
389;Namibia;217.6488147;771.8724997;-51.12571265;35.55137548;-57.42974525;-60.16791233;-54.81343309;-23.27195091
391;Botswana;-34.07677735;-24.74980381;206.7813629;-32.36753039;-5.342844986;1.952153515;68.25538023;-34.74658394
37;Liechtenstein;-20.77330456;-55.43828777;-15.46193397;-9.740463305;24.0825696;-56.76894336;-32.6183327;97.39114727
801;Papua New Guinea;-17.99775238;-34.67423199;-36.9455495;253.6174373;-10.83806517;2.188393913;-6.954722685;-41.48896974
468;British Virgin Isl.;-76.64118931;205.1533575;62.19672312;-5.687187691;-95.13189262;505.0749208;-47.90639383;-82.45553919
77;Armenia;-81.84224812;454.185437;207.7718905;4.07582597;-72.05130867;-84.16690742;4447.15604;167.9037824
328;Burundi;65.3138574;-0.312205445;-25.83255536;6.005458287;27.12916999;6.386653915;8.579156282;-23.98717577
465;St. Lucia;-21.72235501;70.42012524;45.32165888;24.51345703;54.28673357;0.192931052;-23.69501809;-5.346673908
460;Dominica;-48.89038966;13.59734279;-18.94656544;12.83531822;191.8148292;-3.52477354;-4.845114656;32.91028918
473;Grenada;-60.1593688;155.4683704;-2.038230312;94.10520737;-16.25096817;56.73062723;-39.91831632;81.93196796
457;USA Virgin Isl.;-61.68208011;2.583016448;1.622928652;-3.6243706;482.0143521;269.6605382;-95.69976485;337.9679778
413;Bermuda;82.69100015;-19.18608082;-22.79622854;6.115921717;64.20270051;10.36007545;-72.20286962;189.1523771
474;Aruba;137.5655827;-7.587628519;37.07182966;14.04399417;31.49879667;16.08626118;-11.57129513;-14.62751585
831;Guam;-6.810601212;-20.26791738;-14.53342656;162.7869523;-55.11679636;40.76311041;0.089862017;-29.52735774
807;Tuvalu;321.3030828;-53.77660943;-24.2437586;-13.80930761;136.8485153;65.06267645;-76.04877011;240.8094308
832;USA Minor Outlying Islands;130.988635;24.11219706;-1.965233247;-40.3553684;95.61245226;62.36280836;-94.09383127;2074.130283
684;Laos;-18.7295215;-70.30384608;56.2943948;-39.66599197;522.5520438;-8.014164292;-75.22312731;-51.85800591
819;Samoa;-31.42081158;-32.97496297;91.49951303;10.66353004;-49.69387765;54.93556041;16.05365023;-5.895439034
454;Turks And Caicos Isl;;-20.0976705;105.0538828;-49.48233214;1240.503479;-22.79136266;32.60320576;-13.38869749
329;St. Helena And Dep.;;-100;;;;15.28490413;40339.61896;-86.73335648
41;Faroe Islands;-78.56711319;117827.2269;-99.81527738;18.12843578;155.9235476;-63.719352;206.0855203;-21.51414544
626;Timor-Leste;-29.18116062;-40.41400281;117.0297677;11.62843276;-63.67723903;-100;;19.4636709
393;Eswatini;-51.9226269;47.84373189;-51.62238451;116.2610837;5.697499509;-87.58305989;182.6775602;23.10410617
43;Andorra;36.10473533;69.10112865;-60.66288617;-27.24387505;105.4324422;-37.61816319;-11.87181883;67.51510562
894;French Southern Territories;-69.66264747;-37.93723093;-67.93796307;1682.653534;-90.89082272;12.60605857;583.4949718;-14.39361526
47;San Marino;-89.44548989;-68.10155884;330.6029491;182.8653901;28.31508959;-57.5531999;5.165772538;274.6630519
812;Kiribati;201.1362595;-62.30351829;-79.77421022;240.9167132;-86.72381889;79.16813691;309.2858374;102.5238187
395;Lesotho;-64.0860531;40.43950379;38.28676072;309.0207234;105.7402772;-44.33377594;-74.89374465;-32.68350481
357;British Ind.Oce.Ter.;52.57539586;3.552556482;113.8880661;-50.40765133;-12.22243431;-17.56507522;-64.98102184;256.5918507
830;American Samoa;-34.52490235;105.6836925;268.8323231;-82.93882957;-10.58849767;-32.47835331;218.6328575;-31.53700494
817;Tonga;13.63073191;-28.26689139;-39.69171484;9.163560525;-20.53851251;3.448875611;24.4513564;-21.98447986
446;Anguilla;-67.75454291;156.7739961;-48.20271488;-11.78430723;419.8134274;-0.622894744;-48.58147075;-52.96169711
529;Falkland Islands;;;;;;5860.666667;315.03113;-80.62085556
823;Micronesia;79.17689814;-100;;60.71370465;-89.47492745;-100;;188.2684602
806;Solomon Isl.;114.0830902;718.1068509;-94.64331355;96.70830429;-18.82971765;523.2817379;-3.24513015;-53.29495345
675;Bhutan;22.43584271;-60.72210523;246.3163501;-37.80397786;207.2462335;-47.95486979;-93.29855993;1021.658206
838;Niue Island;;;;;;-52.49200626;-80.46549815;242.2979181
811;Vallis and Futuna;-86.33290089;27.12977612;-29.05573573;-8.302769362;76.83032868;427.0545812;275.5047332;-89.30728854
839;Tokelau Islands;;;;;;;;
406;Greenland;-97.1655962;4895.566502;169117.3816;-99.9254288;-22.43813493;66.33194519;205.9805763;-80.39434352
475;Curaçao;-84.79264047;-18.97140199;-8.643051252;-90.46825179;-46.73658016;-82.38225545;36.70160374;-77.60821771
893;South Georgia and Sandwich. Isl.;553.9530184;-41.27076091;-100;;;-96.66427718;-100;
820;Northern Mariana Islands;;;-87.03324366;12163.77998;-100;;-100;
470;Montserrat;;;;-100;;-100;;
21;Ceuta;;-100;;-100;;-100;;
833;Cocos Islands;;-77.43449481;-90.08821631;-100;;-100;;
408;St Pierre and Miquelon;-47.49926593;-83.45317993;7.226782553;-100;;1842.822967;24.49205763;-99.80217606
803;Nauru;-100;;-100;;;;;
724;North Korea;-1.73144683;-26.08507273;-81.17780465;-46.22688935;-83.31775216;702.0649605;-47.52010926;-100
479;Sint Maarten;;;;;;-100;;-100
836;Norfolk Islands;;;;;;;;-100
891;Antarctica;;;;;;-33.38171263;909.1503268;-100
834;Christmas Islands;-100;;;;;-100;;-100
45;Vatican City State;-100;;-96.52159394;-100;;72625.06083;-99.06088993;-100
813;Pitcairn;;;;;;;-100;
23;Melilla;-100;;;-100;;;;
892;Bouvet Islands;;;;-100;;;;
466;Saint Barthelemy;;-100;;;;;;
